OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
593,593,0,0,0,0,0,0,0,0,0,0,0,0,0.0215,0.02344,0.02126,0.02309,0.02293,0.023,0.02165,0.02163,0.02238,0.02142,0.02251,0.02152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,594,0,0,0,0,0,0,0,0,0,0,0,0,0.54273,0.59462,0.54125,0.56606,0.55132,0.56554,0.5436,0.54348,0.56177,0.54223,0.56258,0.54282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,595,0,0,0,0,0,0,0,0,0,0,0,0,0.00798,0.00867,0.00785,0.0087,0.00872,0.00865,0.00805,0.00804,0.00833,0.00793,0.0084,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,596,0,0,0,0,0,0,0,0,0,0,0,0,0.00777,0.00842,0.00761,0.00859,0.00868,0.00853,0.00786,0.00785,0.00813,0.00771,0.00821,0.00778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,597,0,0,0,0,0,0,0,0,0,0,0,0,0.88113,0.9663,0.88018,0.91385,0.88661,0.91352,0.88169,0.88161,0.9111,0.88081,0.91163,0.88119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,598,0,0,0,0,0,0,0,0,0,0,0,0,0.03216,0.03525,0.0321,0.03344,0.0325,0.03342,0.03219,0.03218,0.03326,0.03214,0.0333,0.03216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,599,0,0,0,0,0,0,0,0,0,0,0,0,0.07473,0.08197,0.07468,0.07737,0.07498,0.07735,0.07475,0.07475,0.07724,0.07471,0.07727,0.07473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,600,0,0,0,0,0,0,0,0,0,0,0,0,0.03448,0.03741,0.03381,0.03799,0.03836,0.03776,0.03485,0.0348,0.03604,0.03426,0.03643,0.03453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,601,0,0,0,0,0,0,0,0,0,0,0,0,0.05891,0.06392,0.05777,0.0649,0.06552,0.0645,0.05955,0.05945,0.06157,0.05854,0.06225,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,602,0,0,0,0,0,0,0,0,0,0,0,0,0.11144,0.12178,0.11064,0.118,0.1161,0.11772,0.11191,0.11185,0.11567,0.11117,0.11611,0.11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,603,0,0,0,0,0,0,0,0,0,0,0,0,0.16751,0.18341,0.16687,0.17538,0.17126,0.17516,0.16789,0.16784,0.17351,0.1673,0.17387,0.16756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,604,0,0,0,0,0,0,0,0,0,0,0,0,0.08592,0.09409,0.08561,0.08988,0.08771,0.08977,0.0861,0.08607,0.08898,0.08582,0.08915,0.08594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,0,0,0,0,0,0,0,0,0,0,0,0,0.02425,0.02638,0.02405,0.0257,0.02585,0.02571,0.02439,0.02433,0.02502,0.02416,0.02529,0.02434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,0,0,0,0,0,0,0,0,0,0,0,0,0.03043,0.03303,0.03012,0.03248,0.03295,0.03249,0.03066,0.03057,0.03139,0.03027,0.03179,0.03055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,607,0,0,0,0,0,0,0,0,0,0,0,0,0.01326,0.0143,0.0131,0.0143,0.01479,0.01424,0.01333,0.0133,0.01459,0.01308,0.01377,0.01317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,608,0,0,0,0,0,0,0,0,0,0,0,0,0.23964,0.25629,0.23668,0.2588,0.27212,0.2559,0.2383,0.23831,0.29029,0.23349,0.24573,0.23376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,609,0,0,0,0,0,0,0,0,0,0,0,0,0.02867,0.03075,0.02835,0.03084,0.03215,0.03054,0.02857,0.02857,0.03421,0.028,0.02941,0.02803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,610,0,0,0,0,0,0,0,0,0,0,0,0,0.00065,0.0007,0.00064,0.00071,0.00072,0.0007,0.00064,0.00063,0.00066,0.00064,0.00068,0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,0,0,0,0,0,0,0,0,0,0,0,0,0.00586,0.00635,0.00578,0.00646,0.00655,0.00642,0.00585,0.00582,0.00604,0.00579,0.00617,0.00583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,612,0,0,0,0,0,0,0,0,0,0,0,0,0.00223,0.00242,0.00219,0.00243,0.00243,0.00242,0.00225,0.00225,0.00232,0.00222,0.00235,0.00223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
