Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
189,0.0,-0.05539479908222695,-0.1141156524148998,-0.18086902982294584,-0.26496833940855674,-0.3947752961455281
190,0.0,-0.21116737358089446,-0.4350138100357543,-0.689480576202507,-1.010070787186012,-1.5049005289815673
191,0.0,-0.007153177575262836,-0.0147358513680872,-0.023355771834618757,-0.034215587293646044,-0.05097767015030054
192,0.0,-0.005962221877557776,-0.012282431756633825,-0.01946719375193129,-0.028518923369264815,-0.042490232772653895
193,0.0,-0.023196773381637354,-0.04778634406520372,-0.07573956338990687,-0.11095645483695049,-0.16531358959824652
194,0.0,-0.017335496621475207,-0.035711863562488184,-0.05660196457741401,-0.0829203793265256,-0.12354274996853283
195,0.0,-0.04278496217646171,-0.08813884973328183,-0.1396967716839486,-0.2046520714467626,-0.3049103235976367
196,0.0,-0.0334214545624287,-0.06884962406642518,-0.10912407233403275,-0.1598638764422657,-0.23818056642668273
197,0.0,-0.008570494296280165,-0.017655584357051713,-0.027983439134246006,-0.040994997350292196,-0.061078286770302755
198,0.0,-0.012680459656625568,-0.026122288565189795,-0.041402847808842874,-0.060654075722269066,-0.09036827101358509
199,0.0,-0.011118760932192119,-0.02290512248160671,-0.03630376020777174,-0.053184047406878765,-0.07923870494163025
200,0.0,-0.019806556128320822,-0.040802351703101404,-0.06467019739065172,-0.09474012675690636,-0.14115294559646838
201,0.0,-0.012326391003873767,-0.025392892015732863,-0.04024678162979824,-0.058960469381771116,-0.08784497352786885
202,0.0,-0.007274882097733416,-0.0149865678832416,-0.023753148109449968,-0.0347977330140353,-0.05184500679014023
203,0.0,-0.012116031003884508,-0.02495954142978454,-0.039559937201404605,-0.05795426048132181,-0.08634582680888422
204,0.0,-0.021727733637278885,-0.04476005943869858,-0.07094301574038729,-0.1039296395395425,-0.15484436487431869
205,0.0,-0.006968068036621933,-0.01435451781114313,-0.02275137244659579,-0.03333015819425428,-0.0496584727861608
206,0.0,-0.00559459469353977,-0.01152510405358729,-0.018266857741845246,-0.026760462898524556,-0.03987030937106476
